path,domain,label,ai_score
diffusion_datasets/guided/1_fake/lnavxqqxfa.png,guided,1,0.7721987814472163
diffusion_datasets/guided/1_fake/eolimvhygz.png,guided,1,0.37509030565211327
diffusion_datasets/guided/1_fake/nkdchwutlw.png,guided,1,0.005568523433369216
diffusion_datasets/guided/1_fake/eoacigirrk.png,guided,1,0.2157987783826071
diffusion_datasets/guided/1_fake/msccvtyrqo.png,guided,1,2.313852207303303e-07
diffusion_datasets/guided/1_fake/cmjapngcpn.png,guided,1,0.018573478978666683
diffusion_datasets/guided/1_fake/vrwfguctin.png,guided,1,0.00019606788740288172
diffusion_datasets/guided/1_fake/slrtleyncm.png,guided,1,0.3933952952332415
diffusion_datasets/guided/1_fake/jkepwzmrqu.png,guided,1,0.8449404191144203
diffusion_datasets/guided/1_fake/fwnswugajt.png,guided,1,0.0007232212599276783
diffusion_datasets/guided/1_fake/jgcuwqiqsa.png,guided,1,0.0006176093001829799
diffusion_datasets/guided/1_fake/kjkmmniwcv.png,guided,1,0.0023793247330418316
diffusion_datasets/guided/1_fake/aowpbzokmp.png,guided,1,0.9356973087815187
diffusion_datasets/guided/1_fake/pjvqcnpfqy.png,guided,1,0.02168742826474517
diffusion_datasets/guided/1_fake/mpzjrdeutv.png,guided,1,0.8550400036367012
diffusion_datasets/guided/1_fake/mcrhlmdumo.png,guided,1,0.0927572483413017
diffusion_datasets/guided/1_fake/oaepibbwpe.png,guided,1,0.00017276232817327265
diffusion_datasets/guided/1_fake/aujwkgbadp.png,guided,1,0.0006623590268008453
diffusion_datasets/guided/1_fake/hzrxscnjew.png,guided,1,0.0923751957444932
diffusion_datasets/guided/1_fake/tknxjephgy.png,guided,1,0.8166695570441713
diffusion_datasets/guided/1_fake/ttwsrquzox.png,guided,1,0.10772668524924647
diffusion_datasets/guided/1_fake/ixykpgtooh.png,guided,1,0.028832993195104517
diffusion_datasets/guided/1_fake/hnfbzeaoqb.png,guided,1,0.9863796349704521
diffusion_datasets/guided/1_fake/gczswsnqpp.png,guided,1,0.9296627489321113
diffusion_datasets/guided/1_fake/ikpmthprsw.png,guided,1,0.9999506942178006
diffusion_datasets/guided/1_fake/vmjmkqeggv.png,guided,1,0.7983640781251573
diffusion_datasets/guided/1_fake/ltwpiurdob.png,guided,1,0.7400232836954335
diffusion_datasets/guided/1_fake/clutkoqhvu.png,guided,1,0.8639081496745921
diffusion_datasets/guided/1_fake/qnqvwdpmam.png,guided,1,0.997274303629415
diffusion_datasets/guided/1_fake/fzmzemtxkr.png,guided,1,0.7661008420910618
diffusion_datasets/guided/1_fake/kxyebvmqsl.png,guided,1,0.0001991076801590384
diffusion_datasets/guided/1_fake/jrzuxwwxsh.png,guided,1,0.0016521979376725522
diffusion_datasets/guided/1_fake/lavlfbgnkn.png,guided,1,0.1533238648551402
diffusion_datasets/guided/1_fake/amcjhcqbxr.png,guided,1,0.8874938347359084
diffusion_datasets/guided/1_fake/cbmykoukdb.png,guided,1,0.007550073969454445
diffusion_datasets/guided/1_fake/hjovhnpjdf.png,guided,1,0.8080314479475097
diffusion_datasets/guided/1_fake/picuojlsec.png,guided,1,0.7541081935661829
diffusion_datasets/guided/1_fake/jhnzthaool.png,guided,1,0.005249172639656542
diffusion_datasets/guided/1_fake/adizyjvxam.png,guided,1,0.015281525933953648
diffusion_datasets/guided/1_fake/gjpzqplype.png,guided,1,0.005525605672384423
diffusion_datasets/guided/1_fake/vwklacfxmw.png,guided,1,0.08913369502005404
diffusion_datasets/guided/1_fake/lvsgpxrabw.png,guided,1,0.020781644860354904
diffusion_datasets/guided/1_fake/yvwtaordyd.png,guided,1,0.21876305846895178
diffusion_datasets/guided/1_fake/lfpytrxtnd.png,guided,1,0.003110291100086418
diffusion_datasets/guided/1_fake/jnrpfsvjdm.png,guided,1,0.9985756898530269
diffusion_datasets/guided/1_fake/xucelwnaqz.png,guided,1,0.7815797264879009
diffusion_datasets/guided/1_fake/ayzndlluru.png,guided,1,0.0017774062081127157
diffusion_datasets/guided/1_fake/fnjmysjhqo.png,guided,1,0.2789218112117449
diffusion_datasets/guided/1_fake/rtbrwgwkho.png,guided,1,0.040813737145485904
diffusion_datasets/guided/1_fake/pbblbgdzjz.png,guided,1,0.9531120857390816
diffusion_datasets/guided/1_fake/zxaydtvcbx.png,guided,1,0.01183436971977687
diffusion_datasets/guided/1_fake/asxtxajrfc.png,guided,1,9.770025202783804e-06
diffusion_datasets/guided/1_fake/jvctzionai.png,guided,1,0.7064619085191047
diffusion_datasets/guided/1_fake/timdfnwgho.png,guided,1,0.0040526751766676245
diffusion_datasets/guided/1_fake/pfvgbusewt.png,guided,1,0.0033661002861104087
diffusion_datasets/guided/1_fake/ulpnibnvvc.png,guided,1,0.00301742083052057
diffusion_datasets/guided/1_fake/xphjlaxygh.png,guided,1,0.3782771891971267
diffusion_datasets/guided/1_fake/qafswzymfy.png,guided,1,0.4221181229251022
diffusion_datasets/guided/1_fake/kgmqyotoqo.png,guided,1,0.00490088299584098
diffusion_datasets/guided/1_fake/bbdiioaqyn.png,guided,1,0.6041960911872853
diffusion_datasets/guided/1_fake/apwufqzgrg.png,guided,1,0.003391089165820687
diffusion_datasets/guided/1_fake/lttnaabznd.png,guided,1,0.1306005755071793
diffusion_datasets/guided/1_fake/raxqxyzhrc.png,guided,1,0.7721106877324497
diffusion_datasets/guided/1_fake/mfmhhrlxuy.png,guided,1,0.08072396582932899
diffusion_datasets/guided/1_fake/bulfplvjow.png,guided,1,0.9999902005270388
diffusion_datasets/guided/1_fake/ybbbdeihcf.png,guided,1,0.06301523921440588
diffusion_datasets/guided/1_fake/qlhvuhhqol.png,guided,1,0.006590810984250993
diffusion_datasets/guided/1_fake/xdudczawtx.png,guided,1,0.0005073510074014724
diffusion_datasets/guided/1_fake/vcbnrxukwp.png,guided,1,0.00014958656206728573
diffusion_datasets/guided/1_fake/ifqwneltpg.png,guided,1,0.014138338355113583
diffusion_datasets/guided/1_fake/psosqfwlqc.png,guided,1,0.3721345798309346
diffusion_datasets/guided/1_fake/znwafizosm.png,guided,1,0.02538624443228223
diffusion_datasets/guided/1_fake/qsndeimedb.png,guided,1,0.00015172454417591586
diffusion_datasets/guided/1_fake/ajefhvvxek.png,guided,1,0.04080104607828875
diffusion_datasets/guided/1_fake/jgvhyrcgyx.png,guided,1,0.09381068710262296
diffusion_datasets/guided/1_fake/kbpanibqgu.png,guided,1,0.9832107518154926
diffusion_datasets/guided/1_fake/gzmbdszeyt.png,guided,1,0.0002176270238915193
diffusion_datasets/guided/1_fake/dtoeuxdocm.png,guided,1,0.8647264177257743
diffusion_datasets/guided/1_fake/jckrxjozhx.png,guided,1,0.6110282205329394
diffusion_datasets/guided/1_fake/nyrfgpglht.png,guided,1,0.01017210141248632
diffusion_datasets/guided/1_fake/pvrfveosdy.png,guided,1,0.033468771091116276
diffusion_datasets/guided/1_fake/zatnelrcct.png,guided,1,0.0022335673038968704
diffusion_datasets/guided/1_fake/nhmcszkgcq.png,guided,1,0.0005766175514452169
diffusion_datasets/guided/1_fake/yyrtmboyuo.png,guided,1,0.05566523172221379
diffusion_datasets/guided/1_fake/lsdusudljb.png,guided,1,0.014970080554216825
diffusion_datasets/guided/1_fake/bnhkqppcfl.png,guided,1,0.9717150109916908
diffusion_datasets/guided/1_fake/cspmbvyjpm.png,guided,1,0.00274864672665406
diffusion_datasets/guided/1_fake/wrxxltdsxi.png,guided,1,0.001295690503736086
diffusion_datasets/guided/1_fake/efykeyysvi.png,guided,1,5.271072371196344e-05
diffusion_datasets/guided/1_fake/usrafpawra.png,guided,1,0.24404232462960784
diffusion_datasets/guided/1_fake/snkshpixle.png,guided,1,0.0002073197757052453
diffusion_datasets/guided/1_fake/izrfhzbwzc.png,guided,1,0.005514594317735308
diffusion_datasets/guided/1_fake/iedkqtkbtj.png,guided,1,0.002072525913299094
diffusion_datasets/guided/1_fake/rzrzcujvqg.png,guided,1,9.820484349947252e-05
diffusion_datasets/guided/1_fake/klcsuijwqh.png,guided,1,0.99605066280651
diffusion_datasets/guided/1_fake/bljmtryslc.png,guided,1,0.0210687122200364
diffusion_datasets/guided/1_fake/muszivpifs.png,guided,1,1.2498573888051574e-06
